source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Douglas Forbes,W. Parker Frisbie,1,2,demography,demography,,Frisbie,1
Lingxin Hao,William L. Parish,1,3,demography,demography,,,1
Dennis P. Hogan,Lingxin Hao,9,1,demography,demography,,,1
Amy O. Tsui,Tod A. Ragsdale,4,1,famplan,eugenics,,,1
Aden I. Shirwa,Amy O. Tsui,1,4,eugenics,famplan,,,1
Amy O. Tsui,Karl E. Bauman,4,1,famplan,famplan,,,1
Amy O. Tsui,Claire I. Viadro,4,1,famplan,famplan,,,1
Amy O. Tsui,David N. Hamill,4,1,famplan,demography,,,1
Amy O. Tsui,Shyam Thapa,4,9,famplan,demography,,,1
Amy O. Tsui,S. Victor De Silva,4,1,famplan,demography,,,1
Amy O. Tsui,Ruth Marinshaw,4,1,famplan,demography,,,1
Herbert L. Smith,Paul P. L. Cheung,6,2,famplan,demography,,,1
Mark R. Montgomery,Paul P. L. Cheung,5,2,statistics,demography,,,1
Donna B. Sulak,Paul P. L. Cheung,1,2,demography,demography,,,1
Carol S. Weisman,Theodore M. King,3,1,famplan,famplan,,,1
Constance A. Nathanson,Theodore M. King,4,1,demography,famplan,,,1
Martha Ann Teitelbaum,Theodore M. King,1,1,famplan,famplan,,,1
Gary A. Chase,Theodore M. King,2,1,pubh,famplan,,,1
James C. Knowles,John S. Akin,1,7,demography,economics,,,1
David K. Guilkey,James C. Knowles,8,1,economics,demography,,,1
Gretchen A. Condran,S. Philip Morgan,4,18,demography,sociology,,Morgan,1
Diane N. Lye,Gretchen A. Condran,1,4,sociology,demography,,,1
Ellen A. Kramarow,Gretchen A. Condran,1,4,history,demography,,,1
Douglas S. Massey,Gretchen A. Condran,29,4,demography,demography,Massey,,1
Gretchen A. Condran,Nancy A. Denton,4,7,demography,demography,,,1
Christine L. Himes,Gretchen A. Condran,3,4,demography,demography,,,1
Gretchen A. Condran,Samuel H. Preston,4,20,demography,sociology,,Preston,1
Gary R. Noble,William C. Parra,2,1,pubh,pubh,,,1
Priscilla B. Holman,William C. Parra,1,1,pubh,pubh,,,1
Ric Streatfield,Stephen J. Kunitz,1,3,eugenics,eugenics,,,1
Gigi Santow,Ric Streatfield,7,1,famplan,eugenics,,,1
Anton De Craen,Ric Streatfield,1,1,eugenics,eugenics,,,1
John M. Paxman,Ruth Roemer,4,2,famplan,famplan,,,1
Robert Schoen,Robin M. Weinick,9,3,demography,demography,,,2
Laurie Schwab Zabin,Robin M. Weinick,3,3,demography,demography,,,1
Rebeca Wong,Robin M. Weinick,3,3,economics,demography,,,1
Mark R. Emerson,Robin M. Weinick,3,3,demography,demography,,,1
Bruce C. Campbell,Isolde L. Alexander,1,1,pubh,pubh,,,1
Ernest H. Kimball,Isolde L. Alexander,1,1,pubh,pubh,,,1
Isolde L. Alexander,Steven D. Helgerson,1,2,pubh,pubh,,,1
Howard I. Goldberg,Isolde L. Alexander,6,1,pubh,pubh,,,1
Frances Kobrin Goldscheider,Linda J. Waite,6,15,demography,demography,,Waite,3
Lee A. Lillard,Linda J. Waite,2,15,demography,demography,,Waite,2
Arleen Leibowitz,Linda J. Waite,3,15,economics,demography,,Waite,1
Christina Witsberger,Linda J. Waite,2,15,demography,demography,,Waite,2
Gus W. Haggstrom,Linda J. Waite,2,15,sociology,demography,,Waite,2
David E. Kanouse,Linda J. Waite,3,15,sociology,demography,,Waite,3
Linda J. Waite,S. Philip Morgan,15,18,demography,sociology,Waite,Morgan,1
Linda J. Waite,Sonalde Desai,15,5,demography,sociology,Waite,,1
Allan F. Abrahamse,Linda J. Waite,1,15,famplan,demography,,Waite,1
Linda J. Waite,Peter A. Morrison,15,2,demography,demography,Waite,,1
Gus Haggstrom,Linda J. Waite,1,15,sociology,demography,,Waite,1
Linda J. Waite,Scott C. Harrison,15,1,demography,sociology,Waite,,1
Linda J. Waite,Ronald R. Rindfuss,15,17,demography,sociology,Waite,Rindfuss,1
Dennis De Tray,Linda J. Waite,1,15,demography,demography,,Waite,1
Linda J. Waite,Young-Hee Yoon,15,1,demography,demography,Waite,,1
Daya Abeywickrema,Shyam Thapa,1,9,famplan,demography,,,1
Lynne R. Wilkens,Shyam Thapa,2,9,famplan,demography,,,1
Bhakta B. Gubhaju,Shyam Thapa,3,9,demography,demography,,,2
Minja Kim Choe,Shyam Thapa,7,9,demography,demography,,,2
Robert D. Retherford,Shyam Thapa,8,9,famplan,demography,,,2
Shyam Thapa,Sriani Basnayake,9,1,demography,famplan,,,1
Sandor A. Balogh,Shyam Thapa,1,9,famplan,demography,,,1
Shyam Thapa,Sushil Kumar,9,2,demography,famplan,,,1
Jeanne Cushing,Shyam Thapa,1,9,famplan,demography,,,1
Kathy Kennedy,Shyam Thapa,2,9,famplan,demography,,,1
David N. Hamill,Shyam Thapa,1,9,demography,demography,,,1
Amy O. Tsui,Shyam Thapa,4,9,famplan,demography,,,1
Prem J. Thapa,Shyam Thapa,1,9,famplan,demography,,,1
Neera Shrestha,Shyam Thapa,1,9,famplan,demography,,,1
Mary V. Wonga,Shyam Thapa,1,9,famplan,demography,,,1
Philip G. Lampe,Shyam Thapa,1,9,famplan,demography,,,1
Harbandinah Pietojo,Shyam Thapa,1,9,famplan,demography,,,1
Ariawan Soejoenoes,Shyam Thapa,1,9,famplan,demography,,,1
Abdallah Abdel-Aziz,John E. Anderson,2,7,famplan,famplan,,,2
Abdallah Abdel-Aziz,Leo Morris,2,12,famplan,pubh,,,2
Abdallah Abdel-Aziz,Phyllis Wingo,2,1,famplan,famplan,,,1
Abdallah Abdel-Aziz,Borhan Shrydeh,2,2,famplan,famplan,,,2
Alan C. Acock,Jan F. Brazzell,2,1,demography,demography,,,1
Alan C. Acock,David H. Demo,2,3,demography,demography,,,1
Esther Boohene,June Tsodzai,2,1,famplan,famplan,,,1
June Tsodzai,Karen Hardee-Cleaveland,1,3,famplan,demography,,,1
June Tsodzai,Sharon Weir,1,2,famplan,famplan,,,1
Barbara Janowitz,June Tsodzai,16,1,famplan,famplan,,,1
Jane S. Durch,Michael A. Stoto,1,3,demography,demography,,,1
Maxine Weinstein,Michael A. Stoto,6,3,demography,demography,,,1
James W. Wood,Michael A. Stoto,4,3,eugenics,demography,,,1
Daniel D. Greenfield,Michael A. Stoto,1,3,demography,demography,,,1
Kathleen Ford,Young Kim,4,1,demography,demography,,,1
Michael A. Koenig,Ubaidur Rob,9,1,demography,famplan,,,1
Mehrab Ali Khan,Ubaidur Rob,2,1,famplan,famplan,,,1
J. Chakraborty,Ubaidur Rob,5,1,famplan,famplan,,,1
Ubaidur Rob,Vincent Fauveau,1,4,famplan,demography,,,1
Daniel T. Lichter,Felicia B. Leclere,12,1,demography,sociology,,,1
Daniel T. Lichter,Diane K. Mclaughlin,12,3,demography,demography,,,3
Daniel T. Lichter,Glenn V. Fuguitt,12,3,demography,sociology,,,2
Daniel T. Lichter,Tim B. Heaton,12,7,demography,sociology,,,2
Daniel T. Lichter,George Kephart,12,3,demography,sociology,,,1
Daniel T. Lichter,David J. Landry,12,1,demography,sociology,,,1
Daniel T. Lichter,David J. Eggebeen,12,5,demography,famplan,,,2
Daniel T. Lichter,Donna Ruane Morrison,12,3,demography,general,,,1
Daniel T. Lichter,Gail M. Johnston,12,1,demography,demography,,,1
Daniel T. Lichter,R. S. Oropesa,12,2,demography,demography,,,1
Daniel T. Lichter,Robert N. Anderson,12,1,demography,demography,,,1
George J. Borjas,Marta Tienda,6,10,economics,sociology,,Tienda,2
Fara G. Mbodji,Howard I. Goldberg,1,6,famplan,pubh,,,1
Fara G. Mbodji,Jay S. Friedman,1,1,famplan,famplan,,,1
Selma Taffel,Stephanie J. Ventura,1,1,pubh,pubh,,,1
Stephanie J. Ventura,William D. Mosher,1,15,pubh,pubh,,,1
Judith Banister,Nicholas Eberstadt,3,2,demography,demography,,,1
Bashir Ahmed,J. Gregory Robinson,2,1,demography,statistics,,,1
J. Gregory Robinson,Prithwis Das Gupta,1,4,statistics,statistics,,,1
J. Gregory Robinson,Karen A. Woodrow,1,3,statistics,statistics,,,1
Nan Marie Astone,Sara S. Mclanahan,4,5,sociology,demography,,,1
Lynne M. Casper,Sara S. Mclanahan,2,5,sociology,demography,,,1
Irwin Garfinkel,Sara S. Mclanahan,4,5,sociology,demography,,,2
Elizabeth Thomson,Sara S. Mclanahan,4,5,sociology,demography,,,1
Sara S. Mclanahan,Thomas L. Hanson,5,1,demography,sociology,,,1
Roger A. Wojtkiewicz,Sara S. Mclanahan,5,5,demography,demography,,,1
Charles W. Warren,Joan M. Herold,12,5,demography,demography,,,3
Charles F. Westoff,Joan M. Herold,16,5,famplan,demography,Westoff,,1
Joan M. Herold,Roger W. Rochat,5,6,demography,demography,,,3
Jack C. Smith,Joan M. Herold,13,5,famplan,demography,,,3
Joan M. Herold,Ruth Martinez,5,2,demography,famplan,,,2
Joan M. Herold,Mildred Vera,5,2,demography,famplan,,,2
Eugenia Monterroso,Joan M. Herold,1,5,famplan,demography,,,1
Joan M. Herold,Leo Morris,5,12,demography,pubh,,,2
Gustavo Castellanos,Joan M. Herold,1,5,famplan,demography,,,1
Alvaro Conde,Joan M. Herold,1,5,famplan,demography,,,1
Alison Spitz,Joan M. Herold,2,5,famplan,demography,,,1
Joan M. Herold,Maria Solange Valenzuela,5,1,demography,famplan,,,1
Ansley J. Coale,Graziella Caselli,16,7,general,demography,Coale,,1
A. Meredith John,Ansley J. Coale,5,16,eugenics,general,,Coale,1
Ansley J. Coale,Toni Richards,16,3,general,statistics,Coale,,1
Ansley J. Coale,Samuel H. Preston,16,20,general,sociology,Coale,Preston,1
Ansley J. Coale,Ronald Freedman,16,13,general,famplan,Coale,Freedman,1
Ansley J. Coale,Wang Feng,16,3,general,general,Coale,,1
Ansley J. Coale,Nancy E. Riley,16,2,general,general,Coale,,1
Ansley J. Coale,Lin Fu De,16,1,general,general,Coale,,1
Ansley J. Coale,Shaomin Li,16,2,general,demography,Coale,,1
Ansley J. Coale,Judith Banister,16,3,general,demography,Coale,,1
Ansley J. Coale,Zeng Yi,16,9,general,eugenics,Coale,,1
Ansley J. Coale,Minja Kim Choe,16,7,general,demography,Coale,,1
Ansley J. Coale,Liang Zhiwu,16,1,general,demography,Coale,,1
Ansley J. Coale,Liu Li,16,1,general,demography,Coale,,1
Ansley J. Coale,Ellen Eliason Kisker,16,1,general,demography,Coale,,1
Ansley J. Coale,Guang Guo,16,5,general,statistics,Coale,,1
Jeanne Cushing,Shyam Thapa,1,9,famplan,demography,,,1
Jeanne Cushing,Sushil Kumar,1,2,famplan,famplan,,,1
Jeanne Cushing,Kathy Kennedy,1,2,famplan,famplan,,,1
Douglas Nichols,Joyce Sherman,3,1,famplan,famplan,,,1
Emile T. Woods,Joyce Sherman,1,1,famplan,famplan,,,1
Deborah S. Gates,Joyce Sherman,2,1,famplan,famplan,,,1
Diane Binson,Lance M. Pollack,1,2,famplan,famplan,,,1
Lance M. Pollack,M. Margaret Dolcini,2,3,famplan,famplan,,,2
Joseph A. Catania,Lance M. Pollack,4,2,famplan,famplan,,,2
Lance M. Pollack,Thomas J. Coates,2,1,famplan,famplan,,,1
Lance M. Pollack,Ron Stall,2,1,famplan,famplan,,,1
Esther S. Hudes,Lance M. Pollack,1,2,famplan,famplan,,,1
John H. Gagnon,Lance M. Pollack,3,2,general,famplan,,,1
Flor Cardoso Suarez,James R. Foreit,1,2,famplan,famplan,,,1
Flor Cardoso Suarez,Maria Rosa Garate,1,1,famplan,famplan,,,1
Alfredo Brazzoduro,Flor Cardoso Suarez,2,1,famplan,famplan,,,1
Felix Guillen,Flor Cardoso Suarez,1,1,famplan,famplan,,,1
Carmen Miro,Flor Cardoso Suarez,5,1,famplan,famplan,,,1
Henry P. David,Mogens Osler,6,1,demography,famplan,,,1
Janine M. Morgall,Mogens Osler,1,1,famplan,famplan,,,1
Mogens Osler,Niels K. Rasmussen,1,1,famplan,famplan,,,1
Birgitte Jensen,Mogens Osler,1,1,famplan,famplan,,,1
Carol S. Weisman,Gary A. Chase,3,2,famplan,pubh,,,1
Constance A. Nathanson,Gary A. Chase,4,2,demography,pubh,,,1
Gary A. Chase,Martha Ann Teitelbaum,2,1,pubh,famplan,,,1
Gary A. Chase,Theodore M. King,2,1,pubh,famplan,,,1
Donna M. Strobino,Gary A. Chase,1,2,pubh,pubh,,,1
Gary A. Chase,Young J. Kim,2,9,pubh,famplan,,,1
Barbara E. Crawley,Gary A. Chase,1,2,pubh,pubh,,,1
Gary A. Chase,Joan H. Salim,2,1,pubh,pubh,,,1
Guo Liu,Zeng Yi,1,9,demography,eugenics,,,1
Guo Liu,Tu Ping,1,2,demography,demography,,,1
Guo Liu,Xie Ying,1,1,demography,demography,,,1
Chirhamolekwa Chirwisa,Jane T. Bertrand,1,8,famplan,famplan,,,1
Chibalonza Kashwantale,Chirhamolekwa Chirwisa,1,1,famplan,famplan,,,1
Chirhamolekwa Chirwisa,Djunghu Balowa,1,1,famplan,famplan,,,1
Chirhamolekwa Chirwisa,Nancy C. Baughman,1,1,famplan,famplan,,,1
Robert A. Hahn,Rueben C. Warren,2,2,pubh,pubh,,,1
Lonnie Bristow,Robert A. Hahn,1,2,pubh,pubh,,,1
Elena S. H. Yu,Robert A. Hahn,2,2,demography,pubh,,,1
Donna F. Stroup,Robert A. Hahn,2,2,pubh,pubh,,,1
Barbara Mensch,Denise B. Kandel,6,4,demography,demography,,,1
Barbara Mensch,Dale Huntington,6,5,demography,famplan,,,1
Barbara Mensch,Nahid Toubia,6,1,demography,famplan,,,1
Anrudh Jain,Barbara Mensch,2,6,famplan,demography,,,1
Barbara Mensch,Judith Bruce,6,2,demography,famplan,,,1
Barbara Mensch,Beverly Winikoff,6,4,demography,famplan,,,1
Barbara Mensch,Ian Askew,6,5,demography,famplan,,,2
Alfred Adewuyi,Barbara Mensch,1,6,famplan,demography,,,1
Andrew Fisher,Barbara Mensch,1,6,famplan,demography,,,1
Ayorinde Ajayi,Barbara Mensch,1,6,famplan,demography,,,1
Gu Baochang,Zeng Yi,1,9,demography,eugenics,,,1
Gu Baochang,Tu Ping,1,2,demography,demography,,,1
Gu Baochang,Xu Yi,1,1,demography,demography,,,1
Gu Baochang,Li Bohua,1,2,demography,demography,,,1
Gu Baochang,Li Yongpiing,1,1,demography,demography,,,1
Atiqur Rahman Khan,Farida Akhter Jahan,2,2,famplan,famplan,,,2
Farida Akhter Jahan,Roger W. Rochat,2,6,famplan,demography,,,1
Farida Akhter Jahan,Syeda Feroza Begum,2,1,famplan,famplan,,,1
Farida Akhter Jahan,S. Firoza Begum,2,2,famplan,famplan,,,1
Thomas J. Espenshade,W. Brian Arthur,14,1,famplan,demography,,,1
Anatoly G. Vishnevsky,Vladimir Shkolnikov,1,2,eugenics,eugenics,,,1
Sergei A. Vassin,Vladimir Shkolnikov,1,2,eugenics,eugenics,,,1
France Meslé,Vladimir Shkolnikov,1,2,demography,eugenics,,,1
Jacques Vallin,Vladimir Shkolnikov,3,2,demography,eugenics,,,1
J. Richard Udry,Susan F. Newcomer,9,1,sociology,famplan,Udry,,1
Azara Bamba,Therese Mcginn,2,3,famplan,famplan,,,2
Azara Bamba,Pascaline Sebgo,2,1,famplan,famplan,,,1
Azara Bamba,Thomas Fenn,2,1,famplan,famplan,,,1
Azara Bamba,Moise Balma,2,1,famplan,famplan,,,1
Sheldon J. Segal,W. Parker Mauldin,1,8,famplan,demography,,Mauldin,1
Alan H. Bittles,William M. Mason,3,8,general,statistics,,,2
Alan H. Bittles,Jennifer Greene,3,1,general,general,,,1
Alan H. Bittles,N. Appaji Rao,3,1,general,general,,,1
Alan H. Bittles,Philip Hedrick,3,1,general,general,,,1
Kathleen Ford,Sandra L. Huffman,4,4,demography,demography,,,2
A.K.M.A. Chowdhury,Sandra L. Huffman,1,4,demography,demography,,,1
Sandra L. Huffman,Stan Becker,4,7,demography,demography,,,1
Hubert Allen,Sandra L. Huffman,1,4,demography,demography,,,1
Anne R. Pebley,Sandra L. Huffman,7,4,demography,demography,Pebley,,1
A. K. M. Alauddin Chowdhury,Sandra L. Huffman,1,4,demography,demography,,,1
P. W. Stupp,Sandra L. Huffman,1,4,demography,demography,,,1
Hubert A. Allen Jr.,Sandra L. Huffman,1,4,demography,demography,,,1
Peter Streble,Sandra L. Huffman,1,4,demography,demography,,,1
Howard I. Goldberg,Malcolm Mcneil,6,1,pubh,famplan,,,1
Alison Spitz,Howard I. Goldberg,2,6,famplan,pubh,,,1
Anne R. Pebley,Howard I. Goldberg,7,6,demography,pubh,Pebley,,1
Howard I. Goldberg,Jane Menken,6,8,pubh,general,,Menken,1
Fara G. Mbodji,Howard I. Goldberg,1,6,famplan,pubh,,,1
Howard I. Goldberg,Jay S. Friedman,6,1,pubh,famplan,,,1
Aykut Toros,Howard I. Goldberg,2,6,eugenics,pubh,,,1
Howard I. Goldberg,Jonathan R. Sugarman,6,2,pubh,pubh,,,1
George Brenneman,Howard I. Goldberg,1,6,pubh,pubh,,,1
Howard I. Goldberg,William Laroque,6,1,pubh,pubh,,,1
Charles W. Warren,Howard I. Goldberg,12,6,demography,pubh,,,1
Bruce C. Campbell,Howard I. Goldberg,1,6,pubh,pubh,,,1
Ernest H. Kimball,Howard I. Goldberg,1,6,pubh,pubh,,,1
Howard I. Goldberg,Steven D. Helgerson,6,2,pubh,pubh,,,1
Howard I. Goldberg,Isolde L. Alexander,6,1,pubh,pubh,,,1
Christine A. Bachrach,Kathy Shepherd Stolley,6,1,demography,famplan,,,1
Kathryn A. London,Kathy Shepherd Stolley,4,1,demography,famplan,,,1
Jeffrey S. Passel,Karen A. Woodrow,4,3,general,statistics,,,1
J. Gregory Robinson,Karen A. Woodrow,1,3,statistics,statistics,,,1
Bashir Ahmed,Karen A. Woodrow,2,3,demography,statistics,,,1
Karen A. Woodrow,Prithwis Das Gupta,3,4,statistics,statistics,,,1
Asta M. Kenney,Rachel Benson Gold,4,4,famplan,famplan,,,2
Asta M. Kenney,Susheela Singh,4,12,famplan,demography,,,1
Aida Torres,Asta M. Kenney,8,4,famplan,famplan,,,2
Asta M. Kenney,Nancy Dittes,4,2,famplan,famplan,,,1
Asta M. Kenney,Jennifer Macias,4,2,famplan,famplan,,,1
Antonio Serrano Zavala,Michael Welsh,1,1,famplan,famplan,,,1
Marta Perez-Gonzales,Michael Welsh,1,1,famplan,famplan,,,1
Michael Welsh,Peter Miller,1,1,famplan,famplan,,,1
Lynne R. Wilkens,Michael Welsh,2,1,famplan,famplan,,,1
Malcolm Potts,Michael Welsh,5,1,demography,famplan,,,1
Frank F. Furstenberg Jr.,J. Brooks-Gunn,7,1,demography,famplan,,,1
J. Brooks-Gunn,S. Philip Morgan,1,18,famplan,sociology,,Morgan,1
Ansley J. Coale,Judith Banister,16,3,general,demography,Coale,,1
Judith Banister,Nicholas Eberstadt,3,2,demography,demography,,,1
Judith Banister,Karen Hardee-Cleaveland,3,3,demography,demography,,,1
Anatoly G. Vishnevsky,Sergei A. Vassin,1,1,eugenics,eugenics,,,1
Sergei A. Vassin,Vladimir Shkolnikov,1,2,eugenics,eugenics,,,1
Robert G. Potter,Susan Wright,14,1,famplan,famplan,,,1
Diego Berrio,Susan Wright,1,1,famplan,famplan,,,1
Paulina Suarez,Susan Wright,1,1,famplan,famplan,,,1
Ruth Pinedo,Susan Wright,1,1,famplan,famplan,,,1
Susan Wright,Zandra Castaneda,1,1,famplan,famplan,,,1
Phyllis T. Piotrow,Terry Silberman,2,1,famplan,famplan,,,1
D. Lawrence Kincaid,Terry Silberman,2,1,famplan,famplan,,,1
Michelle J. Hindin,Terry Silberman,1,1,famplan,famplan,,,1
Cheryl L. Lettenmaier,Terry Silberman,1,1,famplan,famplan,,,1
Innocent Kuseka,Terry Silberman,1,1,famplan,famplan,,,1
Alex Zinanga,Terry Silberman,1,1,famplan,famplan,,,1
Florence Chikara,Terry Silberman,1,1,famplan,famplan,,,1
Donald J. Adamchak,Terry Silberman,6,1,demography,famplan,,,1
Michael T. Mbizvo,Terry Silberman,5,1,eugenics,famplan,,,1
Terry Silberman,Wilma Lynn,1,1,famplan,famplan,,,1
Opia Mensah Kumah,Terry Silberman,1,1,famplan,famplan,,,1
Terry Silberman,Young-Mi Kim,1,2,famplan,famplan,,,1
L. P. Chow,Shaoxian Wang,1,1,famplan,famplan,,,1
L. P. Chow,Yu-De Chen,1,1,famplan,famplan,,,1
Charles H. C. Chen,L. P. Chow,1,1,famplan,famplan,,,1
L. P. Chow,Roger W. Rochat,1,6,famplan,demography,,,1
L. P. Chow,Rowland V. Rider,1,1,famplan,famplan,,,1
Barbara S. Mensch,Nelson Keyonzo,1,1,famplan,famplan,,,1
Nelson Keyonzo,Robert A. Miller,1,2,famplan,famplan,,,1
Andrew A. Fisher,Nelson Keyonzo,6,1,famplan,famplan,,,1
John Mwita,Nelson Keyonzo,1,1,famplan,famplan,,,1
F. Y. Mohamed Ali,Nelson Keyonzo,1,1,famplan,famplan,,,1
Cecilia Ndeti,Nelson Keyonzo,1,1,famplan,famplan,,,1
James F. Phillips,Michael A. Koenig,10,9,demography,demography,,,5
James F. Phillips,Ruth S. Simmons,10,1,demography,famplan,,,1
James F. Phillips,Mehrab Ali Khan,10,2,demography,famplan,,,1
James F. Phillips,Ruth Simmons,10,7,demography,famplan,,,5
James F. Phillips,Laila Baqee,10,1,demography,famplan,,,1
Deborah S. Degraff,James F. Phillips,4,10,demography,demography,,,1
J. Chakraborty,James F. Phillips,5,10,famplan,demography,,,2
James F. Phillips,Marjorie A. Koblinsky,10,1,demography,famplan,,,1
James F. Phillips,Jane Menken,10,8,demography,general,,Menken,1
James F. Phillips,Oona M. Campbell,10,1,demography,demography,,,1
James F. Phillips,Stan Dsouza,10,1,demography,demography,,,1
James F. Phillips,John Bongaarts,10,18,demography,famplan,,,1
James F. Phillips,W. Parker Mauldin,10,8,demography,demography,,Mauldin,1
James F. Phillips,Mian Bazle Hossain,10,1,demography,famplan,,,1
James F. Phillips,Mizanur Rahman,10,2,demography,demography,,,1
Jalaluddin Akbar,James F. Phillips,1,10,famplan,demography,,,1
James F. Phillips,Stan Becker,10,7,demography,demography,,,1
Oona M. R. Campbell,Thalia Barreto,1,1,famplan,famplan,,,1
J. Lynne Davies,Thalia Barreto,1,1,famplan,famplan,,,1
Thalia Barreto,Vincent Fauveau,1,4,famplan,demography,,,1
Thalia Barreto,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
Thalia Barreto,Wendy J. Graham,1,1,famplan,famplan,,,1
Masuma Mamdani,Thalia Barreto,1,1,famplan,famplan,,,1
Cleone I. F. Rooney,Thalia Barreto,1,1,famplan,famplan,,,1
Nahid F. Toubia,Thalia Barreto,1,1,famplan,famplan,,,1
Michael A. Koenig,Oona M. Campbell,9,1,demography,demography,,,1
James F. Phillips,Oona M. Campbell,10,1,demography,demography,,,1
Oona M. Campbell,Stan Dsouza,1,1,demography,demography,,,1
Mark A. Fossett,Omer R. Galle,5,4,demography,general,,,3
Mark A. Fossett,William R. Kelly,5,1,demography,sociology,,,1
Jeffrey A. Burr,Mark A. Fossett,7,5,demography,demography,,,2
K. Jill Kiecolt,Mark A. Fossett,2,5,demography,demography,,,2
Abbas Bhuiya,Kim Streatfield,1,3,demography,famplan,,,1
Lindy Williams,Lita J. Domingo,2,1,demography,demography,,,1
John B. Casterline,Lindy Williams,9,2,sociology,demography,,,1
Lindy Williams,Peter Mcdonald,2,3,demography,demography,,,1
Farrell Wolfson,Sandra Smith,2,18,pubh,pubh,,,1
James O. Mason,Mark L. Rosenberg,4,2,pubh,pubh,,,1
Gary R. Noble,Mark L. Rosenberg,2,2,pubh,pubh,,,1
Bryan K. Lindsey,Mark L. Rosenberg,1,2,pubh,pubh,,,1
Lloyd J. Kolbe,Mark L. Rosenberg,3,2,pubh,pubh,,,1
Mark L. Rosenberg,Paula Van Ness,2,1,pubh,pubh,,,1
G. Stephen Bowen,Mark L. Rosenberg,3,2,pubh,pubh,,,1
D. Peter Drotman,Mark L. Rosenberg,1,2,pubh,pubh,,,1
Jack C. Smith,Mark L. Rosenberg,13,2,famplan,pubh,,,1
James A. Mercy,Mark L. Rosenberg,2,2,pubh,pubh,,,1
Erkki Vartiainen,Pirjo Pietinen,1,1,pubh,pubh,,,1
Du Dianjun,Pirjo Pietinen,1,1,pubh,pubh,,,1
James S. Marks,Pirjo Pietinen,3,1,pubh,pubh,,,1
Heikki Korhonen,Pirjo Pietinen,1,1,pubh,pubh,,,1
Geng Guanyi,Pirjo Pietinen,1,1,pubh,pubh,,,1
Guo Ze-Yu,Pirjo Pietinen,1,1,pubh,pubh,,,1
Jeffrey P. Koplan,Pirjo Pietinen,1,1,pubh,pubh,,,1
Pirjo Pietinen,We Guang-Lin,1,1,pubh,pubh,,,1
David Williamson,Pirjo Pietinen,1,1,pubh,pubh,,,1
Aulikki Nissinen,Pirjo Pietinen,1,1,pubh,pubh,,,1
Jason B. Smith,John Stanback,1,3,famplan,famplan,,,1
Barbara Janowitz,John Stanback,16,3,famplan,famplan,,,1
Fadel Diadhiou,John Stanback,1,3,famplan,famplan,,,1
John Stanback,Niki Cotten,3,1,famplan,famplan,,,1
Halima Maidouka,John Stanback,2,3,famplan,famplan,,,1
John Stanback,Joseph T. Taylor-Thomas,3,1,famplan,famplan,,,1
John Stanback,Tom Turk,3,1,famplan,famplan,,,1
John Stanback,Thomas T. Kane,3,4,famplan,famplan,,,1
Adel A. El-Kady,John Stanback,1,3,famplan,famplan,,,1
John Stanback,Saneya Saleh,3,2,famplan,demography,,,1
John Stanback,Marvin Hage,3,1,famplan,famplan,,,1
John Stanback,Robert G. Potter,3,14,famplan,famplan,,,1
Jeroen Van Ginneken,Michel Garenne,1,3,demography,general,,,1
Michel Garenne,Vlatko Silobrc̄Ić,3,1,general,general,,,1
Etienne Van De Walle,Michel Garenne,4,3,famplan,general,Walle,,1
Ahmad Alachkar,Isaac W. Eberstein,2,5,eugenics,sociology,,,1
Charles B. Nam,Isaac W. Eberstein,4,5,sociology,sociology,Nam,,3
Isaac W. Eberstein,Larry C. Deeb,5,3,sociology,demography,,,1
E. Walter Terrie,Isaac W. Eberstein,1,5,demography,sociology,,,1
Isaac W. Eberstein,Robert H. Weller,5,2,sociology,demography,,,1
