source,target,scount,tcount,sfield,tfield,slast,tlast,weight
David F. Sly,Isaac Eberstein,3,1,famplan,famplan,,,1
David F. Sly,Kara Riehman,3,1,famplan,famplan,,,1
Frances K. Goldscheider,Regina M. Bures,5,1,demography,demography,,,1
Frances K. Goldscheider,Leora Lawton,5,1,demography,demography,,,1
Eva M. Bernhardt,Frances K. Goldscheider,1,5,demography,demography,,,1
Frances K. Goldscheider,Gayle Kaufman,5,4,demography,sociology,,,1
Dana L. Haynie,Scott J. South,1,17,sociology,demography,,,1
Brian C. Oneill,Stuart R. Gaffin,4,1,general,demography,,,1
Carolyn A. Liebler,Gary D. Sandefur,1,2,demography,demography,,,1
Lisa S. Matthews,Rand D. Conger,1,2,demography,demography,,,1
K. A. S. Wickrama,Rand D. Conger,2,2,demography,demography,,,2
Frederick O. Lorenz,Rand D. Conger,1,2,demography,demography,,,1
Lora Ebert Wallace,Rand D. Conger,1,2,demography,demography,,,1
Laknath Peiris,Rand D. Conger,1,2,demography,demography,,,1
Glen H. Elder Jr.,Rand D. Conger,3,2,demography,demography,,,1
Alan Booth,Ann Branaman,4,1,demography,demography,,,1
Ann Branaman,David R. Johnson,1,3,demography,demography,,,1
Alan Sica,Ann Branaman,1,1,demography,demography,,,1
J. Edward Taylor,Scott Rozelle,1,3,economics,demography,,,1
Alan De Brauw,J. Edward Taylor,1,1,economics,economics,,,1
Arleen Leibowitz,Jacob Alex Klerman,3,3,demography,economics,,,2
Anne S. Johansen,Arleen Leibowitz,1,3,demography,demography,,,1
Arleen Leibowitz,Linda J. Waite,3,9,demography,sociology,,Waite,1
Arleen Leibowitz,Lisa Greenwell,3,2,demography,demography,,,1
Ganesh P. Shivakoti,William G. Axinn,1,12,demography,sociology,,,1
Ganesh P. Shivakoti,Prem Bhandari,1,2,demography,demography,,,1
Ganesh P. Shivakoti,Netra B. Chhetri,1,1,demography,demography,,,1
Elsbeth Van Dam,Hein Moors,1,2,eugenics,eugenics,,,1
Elsbeth Van Dam,Ingrid Esveldt,1,2,eugenics,eugenics,,,1
Natalia S. Gavrilova,Victoria G. Semyonova,3,2,general,eugenics,,,2
Leonid A. Gavrilov,Victoria G. Semyonova,3,2,general,eugenics,,,2
Galina N. Evdokushkina,Victoria G. Semyonova,2,2,eugenics,eugenics,,,2
Anna L. Gavrilova,Victoria G. Semyonova,1,2,eugenics,eugenics,,,1
Natalia N. Evdokushkina,Victoria G. Semyonova,1,2,eugenics,eugenics,,,1
Victoria G. Semyonova,Yulia E. Kushnareva,2,1,eugenics,eugenics,,,1
Victoria G. Semyonova,Vyacheslav N. Kroutko,2,1,eugenics,eugenics,,,1
Alexander Yu. Andreyev,Victoria G. Semyonova,1,2,eugenics,eugenics,,,1
Andrew Foster,Samuel H. Preston,1,9,demography,sociology,,Preston,1
Andrew Foster,Irma T. Elo,1,8,demography,sociology,,,1
Andrew Foster,Haishan Fu,1,5,demography,demography,,,1
Karen Hardee,Margaret Pendzich,6,1,famplan,famplan,,,1
Kokila Agarwal,Margaret Pendzich,1,1,famplan,famplan,,,1
Margaret Pendzich,Nancy Luke,1,3,famplan,demography,,,1
Ellen Wilson,Margaret Pendzich,1,1,famplan,famplan,,,1
Margaret Pendzich,Marguerite Farrell,1,1,famplan,famplan,,,1
Harry Cross,Margaret Pendzich,1,1,famplan,famplan,,,1
Gary R. Lee,Kathleen A. Lamb,2,1,demography,demography,,,1
Alfred Demaris,Gary R. Lee,4,2,sociology,demography,,,1
Gary R. Lee,Padma Srinivasan,2,1,demography,demography,,,1
Michel Guillot,Samuel H. Preston,3,9,eugenics,sociology,,Preston,1
Mark E. Hill,Samuel H. Preston,5,9,demography,sociology,,Preston,2
Irma T. Elo,Samuel H. Preston,8,9,sociology,sociology,,Preston,4
Ira Rosenwaike,Samuel H. Preston,4,9,sociology,sociology,,Preston,3
Mark Hill,Samuel H. Preston,1,9,demography,sociology,,Preston,1
Andrew Foster,Samuel H. Preston,1,9,demography,sociology,,Preston,1
Haishan Fu,Samuel H. Preston,5,9,demography,sociology,,Preston,1
Kevin M. White,Samuel H. Preston,3,9,demography,sociology,,Preston,1
Quincy Stewart,Samuel H. Preston,1,9,demography,sociology,,Preston,1
Gayle Kaufman,Voon Chin Phua,4,1,sociology,demography,,,1
Gayle Kaufman,Peter Uhlenberg,4,2,sociology,demography,,,1
Frances K. Goldscheider,Gayle Kaufman,5,4,demography,sociology,,,1
Charlotte Ellertson,Cynthia Harper,10,1,famplan,famplan,,,1
James P. Smith,Kathleen Beegle,5,2,demography,demography,,,1
Duncan Thomas,Kathleen Beegle,5,2,demography,demography,,,2
Elizabeth Frankenberg,Kathleen Beegle,6,2,famplan,demography,,,2
Graciela Teruel,Kathleen Beegle,1,2,demography,demography,,,1
Julia Kwong,Zachary Zimmer,1,3,demography,demography,,,1
Xian Liu,Zachary Zimmer,1,3,demography,demography,,,1
Albert I. Hermalin,Zachary Zimmer,4,3,famplan,demography,Hermalin,,1
Yi-Li Chuang,Zachary Zimmer,1,3,demography,demography,,,1
Linda G. Martin,Zachary Zimmer,3,3,demography,demography,,,1
Ming-Cheng Chang,Zachary Zimmer,2,3,eugenics,demography,,,1
Marieke Blommesteijn,Nico Van Nimwegen,2,1,eugenics,eugenics,,,1
Hein Moors,Nico Van Nimwegen,2,1,eugenics,eugenics,,,1
Gijs Beets,Nico Van Nimwegen,1,1,eugenics,eugenics,,,1
David A. Cotter,Joann Defiore,3,2,sociology,sociology,,,2
Joan M. Hermsen,Joann Defiore,3,2,sociology,sociology,,,2
Brenda Marsteller Kowalewski,Joann Defiore,2,2,sociology,sociology,,,2
Joann Defiore,Reeve Vanneman,2,4,sociology,demography,,,2
Yi Zeng,Zhenglian Wang,3,1,general,eugenics,,,1
Bernard Jeune,Yi Zeng,1,3,eugenics,general,,,1
James W. Vaupel,Yi Zeng,13,3,general,general,,,2
T. Paul Schultz,Yi Zeng,3,3,demography,general,,,1
James R. Carey,Yi Zeng,6,3,general,general,,,1
Kaare Christensen,Yi Zeng,4,3,general,general,,,1
Thomas E. Johnson,Yi Zeng,1,3,general,general,,,1
Anatoli I. Yashin,Yi Zeng,3,3,demography,general,,,1
Niels V. Holm,Yi Zeng,1,3,general,general,,,1
Ivan A. Iachine,Yi Zeng,2,3,general,general,,,1
VäInö Kannisto,Yi Zeng,1,3,general,general,,,1
Aziz A. Khazaeli,Yi Zeng,1,3,general,general,,,1
Pablo Liedo,Yi Zeng,2,3,general,general,,,1
Valter D. Longo,Yi Zeng,1,3,general,general,,,1
Kenneth G. Manton,Yi Zeng,6,3,general,general,,,1
James W. Curtsinger,Yi Zeng,1,3,general,general,,,1
Harriet B. Presser,Maitreyi Bordia Das,5,1,famplan,eugenics,Presser,,1
Harriet B. Presser,Jane Lawler Dye,5,1,famplan,famplan,Presser,,1
David R. Johnson,Paul R. Amato,3,2,demography,demography,,,1
Alan Booth,Paul R. Amato,4,2,demography,demography,,,1
Paul R. Amato,Stacy J. Rogers,2,2,demography,demography,,,1
Heidi Jones,Inoussa Kabore,5,1,famplan,famplan,,,1
Inoussa Kabore,Nafissatou Diop,1,1,famplan,famplan,,,1
Ian Askew,Inoussa Kabore,3,1,demography,famplan,,,1
Richard G. Rogers,Robert A. Hummer,10,13,sociology,sociology,,,6
Charles B. Nam,Richard G. Rogers,5,10,sociology,sociology,Nam,,3
Jacqueline A. Carrigan,Richard G. Rogers,1,10,demography,sociology,,,1
Mary Grace Kovar,Richard G. Rogers,1,10,demography,sociology,,,1
Kimberley Peters,Richard G. Rogers,1,10,sociology,sociology,,,1
Felicia B. Leclere,Richard G. Rogers,3,10,sociology,sociology,,,1
Kimberley D. Peters,Richard G. Rogers,1,10,sociology,sociology,,,1
Patrick M. Krueger,Richard G. Rogers,1,10,sociology,sociology,,,1
CristóBal Ridao-Cano,Richard G. Rogers,1,10,sociology,sociology,,,1
Christopher G. Ellison,Richard G. Rogers,3,10,demography,sociology,,,1
Richard G. Rogers,Youngtae Cho,10,1,sociology,demography,,,1
Richard G. Rogers,W. Parker Frisbie,10,11,sociology,sociology,,Frisbie,1
Isaac W. Eberstein,Richard G. Rogers,3,10,demography,sociology,,,1
Beth A. Kotchick,Kim S. Miller,1,4,demography,demography,,,1
Beth A. Kotchick,Rex Forehand,1,1,demography,demography,,,1
Brent Wolff,John Ssekamatte-Ssebuliba,1,1,famplan,famplan,,,1
Ann K. Blanc,John Ssekamatte-Ssebuliba,6,1,demography,famplan,,,1
Sharon Yan,Ulla Larsen,2,11,eugenics,famplan,,,2
Karen A. Woodrow-Lafield,Xiaohe Xu,7,3,demography,general,,,1
Karen A. Woodrow-Lafield,Thomas Kersen,7,1,demography,demography,,,1
Bunnak Poch,Karen A. Woodrow-Lafield,1,7,demography,demography,,,1
Frank D. Bean,Karen A. Woodrow-Lafield,6,7,sociology,demography,,,1
Karen A. Woodrow-Lafield,Rodolfo Corona,7,1,demography,demography,,,1
Karen A. Woodrow-Lafield,Rodolfo Tuiran,7,1,demography,demography,,,1
Jennifer Van Hook,Karen A. Woodrow-Lafield,6,7,demography,demography,,,1
Elizabeth M. Grieco,Monica Boyd,3,4,demography,demography,,,1
Michelle J. Budig,Paula England,1,3,sociology,demography,,,1
Nancy Folbre,Paula England,2,3,general,demography,,,1
Marcia Carlson,Paula England,2,3,demography,demography,,,1
Paula England,Sara Mclanahan,3,4,demography,demography,,,1
Daniel J. Whitaker,David C. May,2,1,famplan,famplan,,,1
David C. May,Kim S. Miller,1,4,famplan,demography,,,1
David C. May,Martin L. Levin,1,3,famplan,famplan,,,1
Neil G. Bennett,Younghwan Song,4,1,sociology,demography,,,1
Hsien-Hen Lu,Younghwan Song,2,1,demography,demography,,,1
David K. Guilkey,John F. Stewart,12,2,economics,economics,,,1
Guy Stecklov,John F. Stewart,8,2,famplan,economics,,,1
Alfred Adewuyi,John F. Stewart,2,2,famplan,economics,,,1
Maria Krysan,Reynolds Farley,2,5,demography,sociology,,Farley,1
S. Karthick Ramakrishnan,Thomas J. Espenshade,1,12,demography,sociology,,,1
Andreas Wienke,Paul Lichtenstein,1,1,eugenics,eugenics,,,1
Anatoli I. Yashin,Andreas Wienke,3,1,demography,eugenics,,,1
Felix BüChel,Joachim R. Frick,2,2,demography,demography,,,1
Edward J. Castronova,Joachim R. Frick,1,2,demography,demography,,,1
Hilke Kayser,Joachim R. Frick,1,2,demography,demography,,,1
Gert G. Wagner,Joachim R. Frick,2,2,demography,demography,,,1
Barbara S. Mensch,Susan M. Lee,7,1,demography,famplan,,,1
Barbara L. Ibrahim,Susan M. Lee,1,1,famplan,famplan,,,1
Omaima El-Gibaly,Susan M. Lee,1,1,famplan,famplan,,,1
Elizabeth C. Cooksey,Patricia H. Craig,4,1,demography,demography,,,1
Barbara Janowitz,Rick Homan,4,1,famplan,famplan,,,1
Jane Chege,Rick Homan,1,1,famplan,famplan,,,1
Andrew Thompson,Rick Homan,1,1,famplan,famplan,,,1
Naomi Rutenberg,Rick Homan,4,1,famplan,famplan,,,1
Jeffrey A. Burr,John T. Hartman,7,1,demography,sociology,,,1
Donald W. Matteson,John T. Hartman,1,1,sociology,sociology,,,1
Marilyn Espitia,Yolanda C. Padilla,1,2,sociology,demography,,,1
Jason D. Boardman,Marilyn Espitia,3,1,sociology,sociology,,,1
Marilyn Espitia,Robert A. Hummer,1,13,sociology,sociology,,,1
Dimiter Philipov,Hans-Peter Kohler,2,18,demography,demography,,,2
Hans-Peter Kohler,Laura Stark,18,2,demography,demography,,,2
Hans-Peter Kohler,Iliana Kohler,18,1,demography,demography,,,1
Eugene A. Hammel,Hans-Peter Kohler,2,18,demography,demography,,,1
Hans-Peter Kohler,Jere R. Behrman,18,3,demography,demography,,,2
Hans-Peter Kohler,Susan C. Watkins,18,1,demography,demography,,,1
Hans-Peter Kohler,Susan Cotts Watkins,18,11,demography,famplan,,,1
Hans-Peter Kohler,Vegard Skirbekk,18,1,demography,demography,,,1
Alexia Prskawetz,Hans-Peter Kohler,9,18,demography,demography,,,1
Hans-Peter Kohler,Joseph Lee Rodgers,18,3,demography,demography,,,1
Hans-Peter Kohler,Kirsten Ohm Kyvik,18,1,demography,demography,,,1
Hans-Peter Kohler,Kaare Christensen,18,4,demography,general,,,2
Hans-Peter Kohler,Joseph L. Rodgers,18,1,demography,demography,,,1
Francesco C. Billari,Hans-Peter Kohler,9,18,eugenics,demography,,,2
Hans-Peter Kohler,José Antonio Ortega,18,1,demography,demography,,,1
Hans-Peter Kohler,Jose Antonio Ortega Osona,18,1,demography,demography,,,1
David J. Lunn,Stephen N. Simpson,1,1,demography,demography,,,1
Ian Diamond,Stephen N. Simpson,9,1,demography,demography,,,1
Liz Middleton,Stephen N. Simpson,1,1,demography,demography,,,1
Ann K. Blanc,Trevor N. Croft,6,1,demography,famplan,,,1
SiâN L. Curtis,Trevor N. Croft,2,1,famplan,famplan,,,1
John O. G. Billy,William R. Grady,1,2,famplan,famplan,,,1
John O. G. Billy,Koray Tanfer,1,3,famplan,famplan,,,1
Jennifer Lincoln-Hanson,John O. G. Billy,1,1,famplan,famplan,,,1
Peter Fajans,Ruth Simmons,1,7,famplan,famplan,,,1
Peter Fajans,Peter Hall,1,1,famplan,famplan,,,1
Juan Diaz,Peter Fajans,4,1,famplan,famplan,,,1
Margarita Diaz,Peter Fajans,5,1,famplan,famplan,,,1
Jay Satia,Peter Fajans,1,1,famplan,famplan,,,1
Christine Fox,Robyn Iredale,1,4,demography,demography,,,1
Graeme Hugo,Robyn Iredale,7,4,geography,demography,,,1
Fei Guo,Robyn Iredale,3,4,demography,demography,,,1
Christine Panchaud,Susheela Singh,1,20,famplan,famplan,,,1
Christine Panchaud,Dina Feivelson,1,1,famplan,famplan,,,1
Christine Panchaud,Jacqueline E. Darroch,1,13,famplan,famplan,,,1
Christopher Prinz,Jean-Pierre Gonnot,3,1,demography,demography,,,1
Jean-Pierre Gonnot,Nico Keilman,1,6,demography,demography,,,1
Renbao Chen,S. Philip Morgan,1,19,demography,sociology,,Morgan,1
Nikolai Botev,Renbao Chen,2,1,demography,demography,,,1
Jianping Huang,Renbao Chen,1,1,demography,demography,,,1
Alex Chika Ezeh,F. Nii-Amoo Dodoo,4,7,famplan,famplan,,,1
F. Nii-Amoo Dodoo,Laurie F. Derose,7,3,famplan,famplan,,,1
Alex C. Ezeh,F. Nii-Amoo Dodoo,1,7,famplan,famplan,,,1
F. Nii-Amoo Dodoo,Tom O. Owuor,7,1,famplan,famplan,,,1
F. Nii-Amoo Dodoo,Ye Luo,7,1,famplan,demography,,,1
Evelina Panayotova,F. Nii-Amoo Dodoo,1,7,demography,famplan,,,1
Eliya Msiyaphazi Zulu,F. Nii-Amoo Dodoo,4,7,famplan,famplan,,,1
Alex Chika-Ezeh,F. Nii-Amoo Dodoo,1,7,demography,famplan,,,1
Anne K. Driscoll,V. Jeffery Evans,2,1,demography,demography,,,1
Gesine K. Hearn,V. Jeffery Evans,1,1,demography,demography,,,1
Kristin A. Moore,V. Jeffery Evans,1,1,demography,demography,,,1
Barbara W. Sugland,V. Jeffery Evans,1,1,demography,demography,,,1
V. Jeffery Evans,Vaughn Call,1,3,demography,demography,,,1
George Dyer,J. Edward Taylor,1,7,economics,demography,,,1
Antonio Yunez-Naude,George Dyer,2,1,economics,economics,,,1
Leonid Darsky,Sergei Scherbov,1,9,demography,general,,,1
Jacqueline Darroch Forrest,Kathryn Kost,1,3,famplan,famplan,,,1
Mhairi Gibson,Ruth Mace,1,2,eugenics,eugenics,,,1
Rebecca Sear,Ruth Mace,1,2,demography,eugenics,,,1
Fiona Steele,Ruth Mace,6,2,famplan,eugenics,,,1
Ian A. Mcgregor,Ruth Mace,1,2,demography,eugenics,,,1
David Quadagno,Hosanna Soler,3,2,famplan,famplan,,,2
David F. Sly,David Quadagno,3,3,famplan,famplan,,,3
David Quadagno,Kara S. Riehman,3,2,famplan,famplan,,,2
David Quadagno,Isaac W. Eberstein,3,3,famplan,demography,,,2
David Quadagno,Dianne F. Harrison,3,3,famplan,famplan,,,3
David Quadagno,Isaac Eberstein,3,1,famplan,famplan,,,1
David Quadagno,Kara Riehman,3,1,famplan,famplan,,,1
Emily Grundy,Mike Murphy,3,3,demography,demography,,,1
Emily Grundy,Karen Glaser,3,1,demography,demography,,,1
Emily Grundy,John C. Henretta,3,1,demography,demography,,,1
Emily Grundy,Susan Harris,3,1,demography,demography,,,1
Kaushalendra K. Singh,Shelah S. Bloom,1,2,famplan,demography,,,1
Amy Ong Tsui,Kaushalendra K. Singh,4,1,famplan,famplan,,,1
Ian Diamond,Zoe Matthews,9,3,demography,eugenics,,,1
Ian Diamond,Julie Jefferies,9,1,demography,demography,,,1
Ann Berrington,Ian Diamond,3,9,demography,demography,,,2
Ian Diamond,Sian L. Curtis,9,5,demography,demography,,,1
Ian Diamond,Maletela Tuoane,9,1,demography,famplan,,,1
Ian Diamond,Nyovani Janet Madise,9,1,demography,famplan,,,1
Fiona Steele,Ian Diamond,6,9,famplan,demography,,,2
Duolao Wang,Ian Diamond,4,9,demography,demography,,,1
David J. Lunn,Ian Diamond,1,9,demography,demography,,,1
Ian Diamond,Stephen N. Simpson,9,1,demography,demography,,,1
Ian Diamond,Liz Middleton,9,1,demography,demography,,,1
Ian Diamond,Sajeda Amin,9,7,demography,famplan,,,1
Ian Diamond,Ruchira T. Naved,9,2,demography,demography,,,1
Ian Diamond,Margaret Newby,9,1,demography,famplan,,,1
James Trussell,Joseph Stanford,7,1,demography,famplan,,,1
Barbara Vaughan,Joseph Stanford,3,1,demography,famplan,,,1
Iryna Zablotska,Michael A. Koenig,1,5,famplan,demography,,,1
Iryna Zablotska,Tom Lutalo,1,1,famplan,famplan,,,1
Fred Nalugoda,Iryna Zablotska,1,1,famplan,famplan,,,1
Iryna Zablotska,Jennifer Wagman,1,1,famplan,famplan,,,1
Iryna Zablotska,Ron Gray,1,1,famplan,famplan,,,1
Barbara S. Mensch,Maria Rosa Garate,7,2,demography,famplan,,,1
Maria Rosa Garate,Mary Arends-Kuenning,2,8,famplan,demography,,,2
Anrudh Jain,Maria Rosa Garate,6,2,famplan,famplan,,,1
Barbara Mensch,Maria Rosa Garate,3,2,famplan,famplan,,,1
Anatoli I. Yashin,James W. Vaupel,3,13,demography,general,,,1
Anatoli I. Yashin,James R. Carey,3,6,demography,general,,,1
Anatoli I. Yashin,Kaare Christensen,3,4,demography,general,,,1
Anatoli I. Yashin,Thomas E. Johnson,3,1,demography,general,,,1
Anatoli I. Yashin,Niels V. Holm,3,1,demography,general,,,1
Anatoli I. Yashin,Ivan A. Iachine,3,2,demography,general,,,2
Anatoli I. Yashin,VäInö Kannisto,3,1,demography,general,,,1
Anatoli I. Yashin,Aziz A. Khazaeli,3,1,demography,general,,,1
Anatoli I. Yashin,Pablo Liedo,3,2,demography,general,,,1
Anatoli I. Yashin,Valter D. Longo,3,1,demography,general,,,1
Anatoli I. Yashin,Yi Zeng,3,3,demography,general,,,1
Anatoli I. Yashin,Kenneth G. Manton,3,6,demography,general,,,1
Anatoli I. Yashin,James W. Curtsinger,3,1,demography,general,,,1
Anatoli I. Yashin,Andreas Wienke,3,1,demography,eugenics,,,1
Anatoli I. Yashin,Paul Lichtenstein,3,1,demography,eugenics,,,1
Debra S. Judge,James R. Carey,1,6,demography,general,,,1
Elof Johansson,John Bongaarts,1,21,famplan,famplan,,,1
Freya L. Sonenstein,Leighton Ku,3,4,famplan,famplan,,,2
Laura D. Lindberg,Leighton Ku,1,4,famplan,famplan,,,1
Carolyn H. Bradner,Leighton Ku,2,4,famplan,famplan,,,2
Leighton Ku,Scott Boggess,4,2,famplan,famplan,,,1
Joseph H. Pleck,Leighton Ku,1,4,famplan,famplan,,,1
Laura Duberstein Lindberg,Leighton Ku,5,4,demography,famplan,,,3
Freya Sonenstein,Leighton Ku,1,4,famplan,famplan,,,1
Gladys Martinez,Leighton Ku,1,4,famplan,famplan,,,1
Anna Glasier,Josue Garza-Flores,1,1,famplan,famplan,,,1
Evert Ketting,Josue Garza-Flores,2,1,famplan,famplan,,,1
Josue Garza-Flores,V. T. Palan,1,1,famplan,famplan,,,1
Josue Garza-Flores,Lesley Browne,1,1,famplan,famplan,,,1
Josue Garza-Flores,Susheel Kaur,1,1,famplan,famplan,,,1
Josue Garza-Flores,Xiao Bilian,1,2,famplan,famplan,,,1
Josue Garza-Flores,L. Vasquez Estrada,1,1,famplan,famplan,,,1
Grace Delano,Josue Garza-Flores,1,1,famplan,famplan,,,1
Grace Faoye,Josue Garza-Flores,1,1,famplan,famplan,,,1
Charlotte Ellertson,Josue Garza-Flores,10,1,famplan,famplan,,,1
Elizabeth Armstrong,Josue Garza-Flores,2,1,famplan,famplan,,,1
Bernard Jeune,Zhenglian Wang,1,1,eugenics,eugenics,,,1
Bernard Jeune,Yi Zeng,1,3,eugenics,general,,,1
Bernard Jeune,James W. Vaupel,1,13,eugenics,general,,,1
John Kekovole,W. Parker Mauldin,1,2,famplan,famplan,,Mauldin,1
John A. Ross,John Kekovole,8,1,demography,famplan,,,1
Barkat-E-Khuda,John Kekovole,8,1,demography,famplan,,,1
Adul Barkat,John Kekovole,1,1,famplan,famplan,,,1
Herbert L. Smith,Karen Oppenheim Mason,7,4,famplan,demography,,Mason,2
Karen Oppenheim Mason,S. Philip Morgan,4,19,demography,sociology,Mason,Morgan,1
Karen Oppenheim Mason,Sharon Stash,4,3,demography,demography,Mason,,1
John R. Wilmoth,Shiro Horiuchi,8,4,general,demography,,,2
Clea Sucoff Mcneely,John S. Santelli,2,6,demography,famplan,,,1
Clea Sucoff Mcneely,Laura Duberstein Lindberg,2,5,demography,demography,,,1
Clea Sucoff Mcneely,Joyce Abma,2,2,demography,famplan,,,1
Clea Sucoff Mcneely,Michael Resnick,2,1,demography,famplan,,,1
Clea Sucoff Mcneely,Dawn M. Upchurch,2,6,demography,famplan,,,1
Carol S. Aneshensel,Clea Sucoff Mcneely,3,2,famplan,demography,,,1
Clea Sucoff Mcneely,Jyoti Mudgal,2,1,demography,demography,,,1
Douglas Forbes,Robert A. Hummer,3,13,sociology,sociology,,,2
Douglas Forbes,Monique Biegler,3,1,sociology,sociology,,,1
Douglas Forbes,Peter B. De Turk,3,1,sociology,sociology,,,1
Douglas Forbes,W. Parker Frisbie,3,11,sociology,sociology,,Frisbie,3
Douglas Forbes,Ying Hong,3,1,sociology,sociology,,,1
Douglas Forbes,Starling G. Pullum,3,5,sociology,sociology,,,3
Lingxin Hao,Mary C. Brinton,8,2,sociology,sociology,,,1
Laura Porter,Lingxin Hao,1,8,demography,sociology,,,1
David Bishai,Lingxin Hao,2,8,demography,sociology,,,1
David Serwadda,Lingxin Hao,2,8,demography,sociology,,,1
Lingxin Hao,Maria J. Wawer,8,2,sociology,demography,,,1
Lingxin Hao,Thomas Lutalo,8,2,sociology,demography,,,1
Lingxin Hao,Ronald Gray,8,1,sociology,demography,,,1
Lingxin Hao,The Rakai Project Team,8,1,sociology,demography,,,1
Lingxin Hao,Yukio Kawano,8,1,sociology,demography,,,1
Andrew J. Cherlin,Lingxin Hao,8,8,sociology,sociology,Cherlin,,1
Alejandro Portes,Lingxin Hao,6,8,sociology,sociology,,,1
Cynthia B. Lloyd,Zeba A. Sathar,1,1,economics,economics,,,1
Cem Mete,Zeba A. Sathar,2,1,demography,economics,,,1
Minhaj Ul Haque,Zeba A. Sathar,2,1,economics,economics,,,1
Jenny De Jong Gierveld,Marieke Blommesteijn,4,2,eugenics,eugenics,,,1
Helga De Valk,Jenny De Jong Gierveld,2,4,eugenics,eugenics,,,1
Jenny De Jong Gierveld,Theo Van Tilburg,4,1,eugenics,eugenics,,,1
Jenny De Jong Gierveld,Laura Lecchini,4,1,eugenics,eugenics,,,1
Gijs C. N. Beets,Jenny De Jong Gierveld,1,4,demography,eugenics,,,1
Aart C. Liefbroer,Jenny De Jong Gierveld,8,4,history,eugenics,,,2
Jenny De Jong Gierveld,Martine Corijn,4,2,eugenics,demography,,,1
Amy Ong Tsui,Deborah Barrett,4,1,famplan,sociology,,,1
Christopher C. Weiss,Frank F. Furstenberg Jr.,1,11,famplan,famplan,,,1
Christopher C. Weiss,Lynne Maziarz Geitz,1,1,famplan,famplan,,,1
Christopher C. Weiss,Julien O. Teitler,1,3,famplan,general,,,1
Christopher H. Johnson,Patricia M. Dietz,1,1,famplan,famplan,,,1
Christopher H. Johnson,Melissa M. Adams,1,1,famplan,famplan,,,1
Alison M. Spitz,Christopher H. Johnson,1,1,famplan,famplan,,,1
Christopher H. Johnson,Leo Morris,1,3,famplan,famplan,,,1
Barbara Janowitz,Jane Chege,4,1,famplan,famplan,,,1
Andrew Thompson,Jane Chege,1,1,famplan,famplan,,,1
Jane Chege,Naomi Rutenberg,1,4,famplan,famplan,,,1
Jane Chege,Rick Homan,1,1,famplan,famplan,,,1
Fei Guo,Quanhe Yang,3,1,demography,demography,,,1
James C. Knowles,Jere R. Behrman,1,3,demography,demography,,,1
Marcia Carlson,Wendell Primus,2,1,demography,demography,,,1
Irwin Garfinkel,Wendell Primus,4,1,demography,demography,,,1
